timestamp,station,rh,sup,ta,ws10m,wd10m,wd10m_std,ws5m,pp,pa,wind_gust_5m,wind_gust_10m,patm
2020-03-23 05:00:00,PFA,99.9,0.0,12.2,1.237,310.7,6.814,1.226,0.0,375.8,0.0,0.223,
2020-03-23 06:00:00,PFA,99.7,0.0,12.4,1.297,356.2,37.65,1.654,0.0,375.8,0.428,0.06,
2020-03-23 07:00:00,PFA,99.4,0.0,12.38,1.284,324.6,8.01,1.552,0.0,375.8,0.0,0.0,
2020-03-23 08:00:00,PFA,93.7,0.0,13.62,0.659,37.36,42.9,1.196,0.0,375.8,0.0,0.0,
2020-03-23 09:00:00,PFA,97.2,0.0,13.21,1.84,231.4,50.96,1.754,0.0,375.8,0.558,1.181,
2020-03-23 10:00:00,PFA,90.0,0.0,14.63,2.581,261.0,44.55,2.365,0.0,375.8,0.611,0.741,
2020-03-23 11:00:00,PFA,79.32,0.0,15.62,8.05,231.0,16.5,5.07,0.0,375.8,2.705,5.469,
2020-03-23 12:00:00,PFA,79.89,12.93,15.05,5.79,245.0,33.23,4.605,0.0,375.8,0.0,0.0,
2020-03-23 13:00:00,PFA,81.1,145.5,15.26,8.77,224.4,7.487,5.574,0.0,375.9,0.969,2.98,
2020-03-23 14:00:00,PFA,80.8,366.0,15.69,6.18,213.1,29.92,4.047,0.0,375.9,0.0,0.0,
2020-03-23 15:00:00,PFA,79.25,212.1,16.08,4.916,208.7,16.78,3.768,0.0,375.9,0.0,0.0,
2020-03-23 16:00:00,PFA,89.1,143.1,15.0,4.625,230.9,20.68,3.17,0.0,375.8,0.0,0.0,
2020-03-23 17:00:00,PFA,85.7,177.7,15.15,3.193,207.9,34.06,3.332,0.0,375.9,0.162,0.0,
2020-03-23 18:00:00,PFA,86.3,429.1,15.93,5.473,217.2,11.95,3.433,0.0,375.9,0.101,2.28,
2020-03-23 19:00:00,PFA,78.52,150.4,16.26,5.36,194.0,14.24,4.875,0.0,375.9,1.442,0.0,
2020-03-23 20:00:00,PFA,86.2,61.59,15.64,0.969,236.5,37.41,1.325,0.0,375.9,0.0,0.0,
2020-03-23 21:00:00,PFA,96.5,25.76,14.52,1.471,341.3,17.37,1.496,0.0,375.8,0.171,0.502,
2020-03-23 22:00:00,PFA,90.7,0.0,14.61,1.201,34.43,76.75,1.818,0.0,375.8,0.322,0.0,
2020-03-23 23:00:00,PFA,91.0,0.0,14.46,2.573,254.7,84.3,2.611,0.0,375.8,0.793,1.372,
2020-03-24 00:00:00,PFA,92.1,0.0,14.17,3.098,302.3,14.63,2.22,0.0,375.8,0.0,0.525,
2020-03-24 01:00:00,PFA,87.1,0.0,14.67,1.567,322.7,43.2,1.872,0.0,375.8,0.0,0.0,
2020-03-24 02:00:00,PFA,86.6,0.0,14.58,1.282,287.4,25.6,1.394,0.0,375.8,0.0,0.0,
2020-03-24 03:00:00,PFA,91.8,0.0,13.87,1.041,325.6,73.76,1.521,0.0,375.9,0.127,0.0,
2020-03-24 04:00:00,PFA,84.6,0.0,14.49,1.615,304.0,17.02,1.614,0.0,375.9,0.093,0.574,
2020-03-24 05:00:00,PFA,73.61,0.0,15.63,4.994,18.96,33.85,4.283,0.0,375.9,2.669,3.379,
2020-03-24 06:00:00,PFA,78.96,0.0,15.15,1.692,273.3,56.55,1.992,0.0,375.9,0.0,0.0,
2020-03-24 07:00:00,PFA,85.1,0.0,14.59,0.926,326.1,34.2,1.453,0.0,375.9,0.0,0.0,
2020-03-24 08:00:00,PFA,96.2,0.0,13.02,0.701,5.762,45.83,1.095,0.0,375.8,0.0,0.0,
2020-03-24 09:00:00,PFA,97.0,0.0,13.15,1.82,139.2,8.83,2.798,0.0,375.8,1.703,1.119,
2020-03-24 10:00:00,PFA,96.0,0.0,13.24,0.493,154.1,28.8,1.157,0.0,375.8,0.0,0.0,
2020-03-24 11:00:00,PFA,98.1,0.0,12.88,0.75,319.0,39.94,1.265,0.0,375.8,0.108,0.257,
2020-03-24 12:00:00,PFA,95.3,0.0,13.03,0.303,254.6,57.35,0.968,0.0,375.8,0.0,0.0,
2020-03-24 13:00:00,PFA,97.6,52.48,13.16,1.109,358.6,15.18,1.351,0.0,375.8,0.383,0.806,
2020-03-24 14:00:00,PFA,94.0,72.54,13.84,0.793,343.2,66.91,1.351,0.0,375.8,0.0,0.0,
2020-03-24 15:00:00,PFA,90.0,192.4,14.44,1.835,93.6,15.74,1.96,0.0,375.9,0.609,1.042,
2020-03-24 16:00:00,PFA,86.3,209.3,15.03,0.468,188.6,41.22,0.899,0.0,375.9,0.0,0.0,
2020-03-24 17:00:00,PFA,79.28,799.9,15.71,3.655,215.7,13.66,2.568,0.0,375.9,1.669,3.187,
2020-03-24 18:00:00,PFA,72.16,285.8,16.28,1.025,149.2,35.9,1.849,0.0,375.9,0.0,0.0,
2020-03-24 19:00:00,PFA,57.59,132.2,17.39,3.327,11.38,11.72,2.665,0.0,376.0,0.816,2.302,
2020-03-24 20:00:00,PFA,73.55,91.1,16.17,1.173,349.0,30.81,1.351,0.0,375.9,0.0,0.0,
2020-03-24 21:00:00,PFA,85.1,40.06,15.16,1.112,298.8,17.61,1.045,0.0,375.9,0.0,0.0,
2020-03-24 22:00:00,PFA,92.7,21.79,14.23,0.774,335.5,27.38,1.143,0.0,375.9,0.098,0.0,
2020-03-24 23:00:00,PFA,94.0,0.0,13.51,1.253,312.1,14.87,1.338,0.0,375.8,0.195,0.479,
2020-03-25 00:00:00,PFA,86.7,0.0,13.41,3.18,338.6,11.36,2.899,0.0,375.8,1.561,1.927,
2020-03-25 01:00:00,PFA,84.0,0.0,12.79,4.236,348.4,12.66,4.014,0.0,375.8,1.115,1.056,
2020-03-25 02:00:00,PFA,85.3,0.0,12.06,4.414,343.4,25.21,4.066,0.0,375.8,0.052,0.178,
2020-03-25 03:00:00,PFA,83.8,0.0,11.79,3.599,349.2,14.28,3.282,0.0,375.8,0.0,0.0,
2020-03-25 04:00:00,PFA,80.9,0.0,11.91,3.37,348.2,15.29,3.46,0.0,375.8,0.178,0.0,
2020-03-25 05:00:00,PFA,87.1,0.0,11.51,0.264,355.3,16.21,0.952,0.0,375.8,0.0,0.0,
2020-03-25 06:00:00,PFA,88.1,0.0,11.39,0.45,329.7,10.78,1.312,0.0,375.8,0.36,0.186,
2020-03-25 07:00:00,PFA,92.4,0.0,11.38,0.086,111.0,7.296,0.715,0.0,375.8,0.0,0.0,
2020-03-25 08:00:00,PFA,95.1,0.0,10.73,0.302,29.6,25.12,0.949,0.0,375.8,0.234,0.216,
2020-03-25 09:00:00,PFA,96.5,0.0,9.8,1.019,327.1,6.709,1.672,0.0,375.8,0.723,0.717,
2020-03-25 10:00:00,PFA,97.8,0.0,9.05,0.807,307.4,8.54,1.621,0.0,375.7,0.0,0.0,
2020-03-25 11:00:00,PFA,98.6,0.0,8.65,1.723,329.3,5.366,1.585,0.0,375.8,0.0,0.916,
2020-03-25 12:00:00,PFA,99.2,13.42,8.56,0.792,1.301,6.303,1.773,0.0,375.7,0.188,0.0,
2020-03-25 13:00:00,PFA,99.0,42.89,9.58,0.153,79.06,28.37,0.716,0.0,375.8,0.0,0.0,
2020-03-25 14:00:00,PFA,96.2,187.0,11.03,2.126,122.9,15.83,2.653,0.0,375.8,1.937,1.973,
2020-03-25 15:00:00,PFA,95.5,375.9,11.36,1.379,134.9,7.574,2.054,0.0,375.8,0.0,0.0,
2020-03-25 16:00:00,PFA,89.4,566.6,12.51,0.046,136.3,4.362,0.802,0.0,375.9,0.0,0.0,
2020-03-25 17:00:00,PFA,83.8,698.5,13.76,0.446,140.5,7.882,1.12,0.0,375.9,0.318,0.4,
2020-03-25 18:00:00,PFA,80.4,394.4,14.43,1.176,136.7,60.02,1.458,0.0,375.9,0.338,0.73,
2020-03-25 19:00:00,PFA,63.44,449.6,17.93,3.862,243.9,24.43,3.23,0.0,376.0,1.772,2.686,
2020-03-25 20:00:00,PFA,61.2,439.0,18.46,2.741,244.8,20.23,2.378,0.0,376.0,0.0,0.0,
2020-03-25 21:00:00,PFA,65.0,148.0,17.95,0.997,259.0,41.39,1.155,0.0,376.0,0.0,0.0,
2020-03-25 22:00:00,PFA,87.5,34.83,15.77,1.203,315.2,12.13,1.567,0.0,375.9,0.412,0.206,
2020-03-25 23:00:00,PFA,84.5,0.0,15.61,2.528,349.3,13.91,2.175,0.0,375.9,0.608,1.325,
2020-03-26 00:00:00,PFA,86.7,0.0,14.44,4.19,330.2,10.52,3.73,0.0,375.8,1.555,1.662,
2020-03-26 01:00:00,PFA,83.1,0.0,14.09,2.753,335.6,30.36,2.656,0.0,375.8,0.0,0.0,
2020-03-26 02:00:00,PFA,83.4,0.0,13.44,4.331,346.1,18.97,3.951,0.0,375.9,1.295,1.578,
2020-03-26 03:00:00,PFA,84.1,0.0,13.73,1.466,331.6,10.67,1.526,0.0,375.9,0.0,0.0,
2020-03-26 04:00:00,PFA,81.3,0.0,14.23,3.987,340.2,12.23,3.692,0.0,375.9,2.166,2.521,
2020-03-26 05:00:00,PFA,91.0,0.0,13.19,0.96,324.4,6.335,1.476,0.0,375.9,0.0,0.0,
2020-03-26 06:00:00,PFA,87.5,0.0,13.5,1.885,314.0,20.99,1.751,0.0,375.8,0.275,0.925,
2020-03-26 07:00:00,PFA,84.8,0.0,13.57,2.538,302.4,19.99,2.024,0.0,375.9,0.273,0.653,
2020-03-26 08:00:00,PFA,94.4,0.0,12.55,0.741,337.9,13.03,1.299,0.0,375.8,0.0,0.0,
2020-03-26 09:00:00,PFA,96.0,0.0,12.46,0.72,341.2,18.58,1.396,0.0,375.8,0.097,0.0,
2020-03-26 10:00:00,PFA,94.2,0.0,12.91,0.48,24.84,11.46,1.195,0.0,375.8,0.0,0.0,
2020-03-26 11:00:00,PFA,97.4,0.0,12.32,1.355,330.3,18.21,1.255,0.0,375.8,0.06,0.875,
2020-03-26 12:00:00,PFA,94.1,39.94,13.01,0.657,326.5,16.47,1.205,0.0,375.8,0.0,0.0,
2020-03-26 13:00:00,PFA,87.9,107.0,14.51,0.936,26.11,35.5,1.4,0.0,375.9,0.195,0.279,
2020-03-26 14:00:00,PFA,88.5,187.0,14.05,0.372,77.46,44.46,0.949,0.0,375.9,0.0,0.0,
2020-03-26 15:00:00,PFA,81.5,455.6,15.6,4.533,224.5,10.85,2.84,0.0,375.9,1.891,4.161,
2020-03-26 16:00:00,PFA,80.3,295.8,15.41,7.219,222.5,4.596,3.503,0.0,375.9,0.663,2.686,
2020-03-26 17:00:00,PFA,78.48,232.1,15.48,6.002,226.9,6.397,3.787,0.0,375.9,0.284,0.0,
2020-03-26 18:00:00,PFA,75.78,521.2,16.54,4.447,220.8,7.858,2.202,0.0,376.0,0.0,0.0,
2020-03-26 19:00:00,PFA,74.16,157.3,16.39,4.267,223.2,4.292,2.647,0.0,375.9,0.445,0.0,
2020-03-26 20:00:00,PFA,73.38,83.2,16.08,2.321,252.9,19.5,2.267,0.0,375.9,0.0,0.0,
2020-03-26 21:00:00,PFA,80.9,17.43,15.55,2.637,231.1,21.46,1.936,0.0,375.9,0.0,0.316,
2020-03-26 22:00:00,PFA,91.9,10.8,14.32,2.359,249.2,21.94,1.92,0.0,375.8,0.0,0.0,
2020-03-26 23:00:00,PFA,95.3,0.0,14.06,1.996,214.2,16.08,1.555,0.0,375.9,0.0,0.0,
2020-03-27 00:00:00,PFA,97.6,0.0,13.77,1.863,194.0,34.32,1.72,0.0,375.8,0.165,0.0,
2020-03-27 01:00:00,PFA,95.5,0.0,13.79,0.699,130.0,71.03,1.314,0.0,375.9,0.0,0.0,
2020-03-27 02:00:00,PFA,95.1,0.0,13.78,0.359,353.0,37.26,0.852,0.0,375.9,0.0,0.0,
2020-03-27 03:00:00,PFA,98.3,0.0,13.27,0.366,297.9,51.31,0.811,0.0,375.8,0.0,0.007,
2020-03-27 04:00:00,PFA,98.3,0.0,12.93,1.042,310.2,12.26,1.303,0.0,375.8,0.492,0.676,
2020-03-27 05:00:00,PFA,95.6,0.0,12.74,2.121,331.0,16.77,1.957,0.0,375.9,0.654,1.079,
2020-03-27 06:00:00,PFA,98.2,0.0,12.41,1.043,295.4,16.74,1.101,0.0,375.9,0.0,0.0,
2020-03-27 07:00:00,PFA,98.4,0.0,12.33,1.538,303.8,12.9,1.333,0.0,375.9,0.232,0.495,
2020-03-27 08:00:00,PFA,90.4,0.0,13.04,1.186,259.0,36.72,1.448,0.0,375.9,0.115,0.0,
2020-03-27 09:00:00,PFA,92.8,0.0,12.76,1.345,261.6,24.2,1.371,0.0,375.9,0.0,0.159,
2020-03-27 10:00:00,PFA,97.5,0.0,12.18,2.306,355.7,13.04,2.101,0.0,375.8,0.73,0.961,
2020-03-27 11:00:00,PFA,92.5,0.0,12.61,2.681,265.8,20.06,2.308,0.0,375.8,0.207,0.375,
2020-03-27 12:00:00,PFA,86.7,25.44,13.29,2.797,261.1,18.98,2.254,0.0,375.8,0.0,0.116,
2020-03-27 13:00:00,PFA,89.6,37.77,13.41,1.083,331.2,36.13,1.535,0.0,375.8,0.0,0.0,
2020-03-27 14:00:00,PFA,93.4,144.9,13.82,0.862,2.02,16.89,1.337,0.0,375.9,0.0,0.0,
2020-03-27 15:00:00,PFA,91.7,104.4,13.82,3.164,237.9,23.45,2.763,0.0,375.9,1.426,2.302,
2020-03-27 16:00:00,PFA,92.2,114.2,13.74,2.342,278.6,46.81,2.406,0.0,375.9,0.0,0.0,
2020-03-27 17:00:00,PFA,88.0,27.82,11.4,2.327,221.6,75.54,2.934,0.0,375.8,0.528,0.0,
2020-03-27 18:00:00,PFA,95.4,49.93,11.39,0.736,349.9,32.81,1.109,0.0,375.8,0.0,0.0,
2020-03-27 19:00:00,PFA,81.8,259.5,13.54,0.787,278.3,30.87,1.103,0.0,375.9,0.0,0.051,
2020-03-27 20:00:00,PFA,77.61,58.46,13.22,1.437,346.9,50.71,1.784,0.0,375.9,0.681,0.65,
2020-03-27 21:00:00,PFA,79.47,28.82,12.78,1.396,339.5,92.4,1.703,0.0,375.8,0.0,0.0,
2020-03-27 22:00:00,PFA,83.3,19.83,12.02,1.926,9.11,21.07,1.914,0.0,375.8,0.211,0.53,
2020-03-27 23:00:00,PFA,89.2,0.0,11.1,1.388,140.5,53.74,1.982,0.0,375.8,0.068,0.0,
2020-03-28 00:00:00,PFA,88.5,0.0,10.68,2.214,321.7,25.49,2.114,0.0,375.8,0.132,0.826,
2020-03-28 01:00:00,PFA,89.5,0.0,10.58,1.213,303.6,33.07,1.713,0.0,375.8,0.0,0.0,
2020-03-28 02:00:00,PFA,90.7,0.0,10.02,2.221,325.6,16.7,2.238,0.0,375.8,0.525,1.008,
2020-03-28 03:00:00,PFA,90.8,0.0,10.0,2.501,312.4,14.19,2.336,0.0,375.8,0.098,0.28,
2020-03-28 04:00:00,PFA,90.4,0.0,9.97,2.832,304.9,22.49,2.757,0.0,375.8,0.421,0.331,
2020-03-28 05:00:00,PFA,93.8,0.0,9.16,2.244,315.6,7.209,2.079,0.0,375.8,0.0,0.0,
2020-03-28 06:00:00,PFA,90.9,0.0,9.62,3.367,347.3,15.98,2.893,0.0,375.8,0.814,1.123,
2020-03-28 07:00:00,PFA,93.6,0.0,9.53,0.968,276.1,51.95,1.134,0.0,375.8,0.0,0.0,
2020-03-28 08:00:00,PFA,91.5,0.0,9.98,2.149,318.9,12.34,1.882,0.0,375.8,0.748,1.181,
2020-03-28 09:00:00,PFA,88.1,0.0,9.92,3.504,335.5,17.66,3.281,0.0,375.8,1.399,1.355,
2020-03-28 10:00:00,PFA,83.8,0.0,9.98,4.317,333.2,13.49,3.696,0.0,375.9,0.415,0.813,
2020-03-28 11:00:00,PFA,79.31,0.0,9.85,4.619,339.3,11.06,4.141,0.0,375.9,0.445,0.302,
2020-03-28 12:00:00,PFA,81.2,29.2,10.44,0.688,4.725,42.77,1.566,0.0,375.9,0.0,0.0,
2020-03-28 13:00:00,PFA,91.0,167.6,10.35,0.151,276.0,31.82,0.734,0.0,376.0,0.0,0.0,
2020-03-28 14:00:00,PFA,93.8,13.12,8.72,2.478,1.907,27.6,2.402,0.0,376.0,1.668,2.327,
2020-03-28 15:00:00,PFA,91.6,6.035,9.5,3.348,139.9,12.63,3.964,0.0,376.0,1.562,0.87,
2020-03-28 16:00:00,PFA,89.4,568.5,10.64,1.9,239.8,30.06,1.676,0.0,376.0,0.0,0.0,
2020-03-28 17:00:00,PFA,81.3,636.0,11.79,0.031,173.9,8.72,0.964,0.0,376.3,0.0,0.0,
2020-03-28 18:00:00,PFA,86.1,339.0,11.74,0.206,214.1,32.08,0.772,0.0,376.4,0.0,0.175,
2020-03-28 19:00:00,PFA,77.3,35.48,12.18,4.672,182.0,36.85,4.421,0.0,376.5,3.649,4.466,
2020-03-28 20:00:00,PFA,71.23,93.0,13.3,1.333,347.9,46.15,1.693,0.0,376.6,0.0,0.0,
2020-03-28 21:00:00,PFA,90.6,172.2,11.61,1.381,301.7,10.76,1.415,0.0,376.6,0.0,0.048,
2020-03-28 22:00:00,PFA,91.7,45.17,11.08,2.128,312.2,5.419,1.969,0.0,376.6,0.554,0.747,
2020-03-28 23:00:00,PFA,91.0,0.0,10.52,1.667,311.3,17.66,1.646,0.0,376.5,0.0,0.0,
2020-03-29 00:00:00,PFA,92.0,0.0,9.87,2.709,328.5,9.74,2.718,0.0,376.6,1.072,1.042,
2020-03-29 01:00:00,PFA,91.0,0.0,9.88,2.066,356.9,15.67,2.052,0.0,376.7,0.0,0.0,
2020-03-29 02:00:00,PFA,88.9,0.0,9.5,3.182,325.6,18.51,2.858,0.0,376.7,0.806,1.116,
2020-03-29 03:00:00,PFA,88.3,0.0,8.92,3.908,339.1,10.66,3.852,0.0,376.7,0.994,0.726,
2020-03-29 04:00:00,PFA,86.3,0.0,8.85,4.786,333.8,22.88,4.655,0.0,376.7,0.803,0.878,
2020-03-29 05:00:00,PFA,86.9,0.0,8.89,3.307,335.4,10.44,3.177,0.0,376.8,0.0,0.0,
2020-03-29 06:00:00,PFA,86.0,0.0,8.77,3.255,335.0,10.55,2.915,0.0,376.8,0.0,0.0,
2020-03-29 07:00:00,PFA,85.6,0.0,8.43,3.204,347.4,12.22,2.939,0.0,376.8,0.024,0.0,
2020-03-29 08:00:00,PFA,85.5,0.0,8.28,3.334,343.9,14.94,3.227,0.0,376.9,0.288,0.13,
2020-03-29 09:00:00,PFA,88.0,0.0,8.28,1.657,337.8,7.515,1.685,0.0,377.0,0.0,0.0,
2020-03-29 10:00:00,PFA,92.3,0.0,8.03,2.527,329.3,11.63,2.243,0.0,377.1,0.558,0.87,
2020-03-29 11:00:00,PFA,94.0,0.0,7.863,1.742,332.5,9.41,1.897,0.0,377.1,0.0,0.0,
2020-03-29 12:00:00,PFA,96.9,31.98,7.874,1.757,336.1,8.04,1.623,0.0,377.1,0.0,0.015,
2020-03-29 13:00:00,PFA,96.0,58.5,9.07,0.665,323.7,8.96,1.086,0.0,377.2,0.0,0.0,
2020-03-29 14:00:00,PFA,86.6,68.53,10.15,0.061,205.8,5.739,0.517,0.0,377.2,0.0,0.0,
2020-03-29 15:00:00,PFA,90.2,132.3,10.07,0.01,134.0,1.537,0.666,0.0,377.2,0.149,0.0,
2020-03-29 16:00:00,PFA,95.8,162.8,9.77,0.706,130.7,9.31,1.422,0.0,377.1,0.756,0.696,
2020-03-29 17:00:00,PFA,95.8,209.2,10.33,0.876,204.9,16.62,0.992,0.0,377.6,0.0,0.17,
2020-03-29 18:00:00,PFA,87.6,246.5,11.9,0.004,165.3,0.003,0.512,0.0,377.9,0.0,0.0,
2020-03-29 19:00:00,PFA,84.0,203.0,12.64,2.857,220.2,12.98,2.263,0.0,377.1,1.751,2.853,
2020-03-29 20:00:00,PFA,80.1,74.91,12.37,0.543,6.831,23.39,1.08,0.0,376.9,0.0,0.0,
2020-03-29 21:00:00,PFA,93.1,41.52,10.7,1.682,314.1,16.95,1.501,0.0,376.5,0.421,1.139,
2020-03-29 22:00:00,PFA,95.4,16.63,10.41,1.867,332.7,10.3,2.016,0.0,376.5,0.515,0.185,
2020-03-29 23:00:00,PFA,92.1,0.0,10.28,2.057,351.1,28.18,1.825,0.0,376.8,0.0,0.19,
2020-03-30 00:00:00,PFA,91.6,0.0,10.0,3.381,338.0,13.41,3.125,0.0,376.9,1.3,1.324,
2020-03-30 01:00:00,PFA,89.5,0.0,9.63,3.154,342.7,14.6,3.193,0.0,376.6,0.068,0.0,
2020-03-30 02:00:00,PFA,89.1,0.0,9.5,4.259,342.3,10.86,3.835,0.0,376.5,0.642,1.105,
2020-03-30 03:00:00,PFA,88.1,0.0,8.89,4.382,343.0,11.71,4.084,0.0,376.6,0.249,0.123,
2020-03-30 04:00:00,PFA,88.3,0.0,8.17,4.259,347.7,17.36,4.013,0.0,376.6,0.0,0.0,
2020-03-30 05:00:00,PFA,88.5,0.0,7.693,4.177,345.5,9.14,3.767,0.0,376.5,0.0,0.0,
2020-03-30 06:00:00,PFA,87.3,0.0,7.601,3.847,354.5,11.86,3.773,0.0,376.7,0.006,0.0,
2020-03-30 07:00:00,PFA,86.7,0.0,7.516,3.582,335.2,9.58,3.235,0.0,376.6,0.0,0.0,
2020-03-30 08:00:00,PFA,87.2,0.0,7.177,4.192,347.4,25.62,3.967,0.0,376.5,0.732,0.61,
2020-03-30 09:00:00,PFA,87.3,0.0,7.473,2.104,348.4,10.64,2.191,0.0,376.5,0.0,0.0,
2020-03-30 10:00:00,PFA,90.8,0.0,7.378,1.927,345.5,9.53,1.956,0.0,376.5,0.0,0.0,
2020-03-30 11:00:00,PFA,95.3,0.0,7.414,0.96,334.0,21.74,1.712,0.0,376.3,0.0,0.0,
2020-03-30 12:00:00,PFA,96.1,29.0,7.93,1.13,8.06,9.31,1.509,0.0,376.2,0.0,0.17,
2020-03-30 13:00:00,PFA,88.6,129.1,9.52,0.583,324.5,9.73,0.974,0.0,376.1,0.0,0.0,
2020-03-30 14:00:00,PFA,84.6,212.6,10.21,3.025,126.8,3.252,3.382,0.0,376.2,2.408,2.442,
2020-03-30 15:00:00,PFA,83.0,267.6,10.52,3.006,126.8,6.456,3.476,0.0,376.2,0.094,0.0,
2020-03-30 16:00:00,PFA,75.25,437.4,12.08,0.519,126.5,12.85,1.241,0.0,376.1,0.0,0.0,
2020-03-30 17:00:00,PFA,75.28,447.9,12.14,1.086,129.1,9.01,1.792,0.0,376.3,0.551,0.567,
2020-03-30 18:00:00,PFA,72.58,512.1,12.85,0.435,139.5,11.11,1.157,0.0,376.1,0.0,0.0,
2020-03-30 19:00:00,PFA,63.08,473.4,14.02,0.196,125.7,32.04,0.89,0.0,376.2,0.0,0.0,
2020-03-30 20:00:00,PFA,60.68,481.4,15.63,1.258,223.6,17.66,1.327,0.0,376.1,0.437,1.062,
2020-03-30 21:00:00,PFA,65.91,310.8,15.64,1.129,227.3,17.26,1.236,0.0,376.0,0.0,0.0,
2020-03-30 22:00:00,PFA,79.84,44.22,13.43,0.404,328.5,26.23,0.85,0.0,375.9,0.0,0.0,
2020-03-30 23:00:00,PFA,93.0,0.0,11.59,0.981,329.2,11.76,1.128,0.0,375.9,0.278,0.577,
2020-03-31 00:00:00,PFA,83.7,0.0,11.64,2.325,346.9,24.17,2.312,0.0,375.9,1.184,1.344,
2020-03-31 01:00:00,PFA,80.5,0.0,11.12,3.436,1.925,15.8,3.262,0.0,375.8,0.95,1.111,
2020-03-31 02:00:00,PFA,79.59,0.0,10.72,2.893,346.4,12.25,2.813,0.0,375.8,0.0,0.0,
2020-03-31 03:00:00,PFA,81.7,0.0,10.02,2.972,339.2,12.9,2.987,0.0,375.8,0.174,0.079,
2020-03-31 04:00:00,PFA,83.5,0.0,9.41,2.909,358.1,16.09,2.705,0.0,375.8,0.0,0.0,
2020-03-31 05:00:00,PFA,87.2,0.0,8.67,2.105,342.4,22.32,2.005,0.0,375.8,0.0,0.0,
2020-03-31 06:00:00,PFA,87.4,0.0,8.26,3.261,348.9,34.03,3.214,0.0,375.8,1.209,1.156,
2020-03-31 07:00:00,PFA,91.7,0.0,7.41,1.447,337.0,12.15,1.707,0.0,375.8,0.0,0.0,
2020-03-31 08:00:00,PFA,92.5,0.0,7.028,2.516,339.3,9.5,2.409,0.0,375.8,0.702,1.069,
2020-03-31 09:00:00,PFA,96.0,0.0,6.194,1.734,336.5,6.119,2.068,0.0,375.8,0.0,0.0,
2020-03-31 10:00:00,PFA,98.2,0.0,5.619,2.141,328.5,4.681,2.297,0.0,375.8,0.229,0.407,
2020-03-31 11:00:00,PFA,98.8,0.0,5.659,2.295,336.7,3.083,1.855,0.0,375.8,0.0,0.154,
2020-03-31 12:00:00,PFA,94.4,11.48,6.101,1.892,331.2,3.561,2.088,0.0,375.8,0.233,0.0,
2020-03-31 13:00:00,PFA,91.3,135.8,8.0,1.354,347.2,9.62,1.507,0.0,375.8,0.0,0.0,
2020-03-31 14:00:00,PFA,86.2,110.5,9.8,0.153,132.8,6.809,0.94,0.0,375.9,0.0,0.0,
2020-03-31 15:00:00,PFA,84.6,239.1,10.47,0.549,128.8,10.07,1.294,0.0,375.9,0.354,0.396,
2020-03-31 16:00:00,PFA,81.9,316.2,11.07,0.635,128.9,9.32,1.333,0.0,375.9,0.039,0.086,
2020-03-31 17:00:00,PFA,78.7,277.2,12.31,0.147,178.7,11.74,0.753,0.0,375.9,0.0,0.0,
2020-03-31 18:00:00,PFA,77.14,178.5,13.15,2.638,228.4,11.35,1.74,0.0,375.9,0.987,2.491,
2020-03-31 19:00:00,PFA,76.39,159.5,12.75,3.606,225.2,12.78,2.2,0.0,375.9,0.46,0.968,
2020-03-31 20:00:00,PFA,78.27,98.0,12.8,1.154,258.8,36.78,1.393,0.0,375.9,0.0,0.0,
2020-03-31 21:00:00,PFA,73.52,46.22,12.55,0.433,239.3,27.5,1.044,0.0,375.9,0.0,0.0,
2020-03-31 22:00:00,PFA,82.2,14.41,11.53,0.479,330.8,61.72,0.939,0.0,375.9,0.0,0.046,
2020-03-31 23:00:00,PFA,90.1,0.0,10.63,1.68,316.8,5.869,1.853,0.0,375.9,0.914,1.201,
2020-04-01 00:00:00,PFA,93.6,0.0,9.97,3.007,349.1,21.75,2.816,0.0,375.9,0.963,1.327,
2020-04-01 01:00:00,PFA,90.1,0.0,10.18,3.08,333.4,12.37,2.759,0.0,375.8,0.0,0.073,
2020-04-01 02:00:00,PFA,89.5,0.0,10.12,1.971,330.7,7.191,2.155,0.0,375.9,0.0,0.0,
2020-04-01 03:00:00,PFA,89.3,0.0,9.83,2.502,328.5,14.39,2.375,0.0,375.8,0.22,0.531,
2020-04-01 04:00:00,PFA,86.9,0.0,8.91,4.155,346.2,11.98,3.689,0.0,375.8,1.314,1.653,
2020-04-01 05:00:00,PFA,83.4,0.0,9.24,4.234,339.1,14.59,3.921,0.0,375.8,0.232,0.079,
2020-04-01 06:00:00,PFA,83.2,0.0,9.46,3.369,331.7,9.34,3.279,0.0,375.8,0.0,0.0,
2020-04-01 07:00:00,PFA,83.3,0.0,9.18,3.64,335.3,12.44,3.446,0.0,375.8,0.167,0.271,
2020-04-01 08:00:00,PFA,82.8,0.0,8.99,4.069,338.6,15.84,3.731,0.0,375.8,0.285,0.429,
2020-04-01 09:00:00,PFA,82.3,0.0,9.11,3.048,341.3,12.49,2.818,0.0,375.8,0.0,0.0,
2020-04-01 10:00:00,PFA,90.2,0.0,8.85,2.322,343.7,14.62,2.077,0.0,375.8,0.0,0.0,
2020-04-01 11:00:00,PFA,91.5,0.0,8.85,1.024,311.0,25.97,1.221,0.0,375.8,0.0,0.0,
2020-04-01 12:00:00,PFA,91.0,13.52,9.11,3.13,342.1,12.38,2.861,0.0,375.8,1.64,2.106,
