ds,yhat,yhat_lower,yhat_upper
2024-10-06,2940.19805613949,808.1790654114609,5092.705361679319
2024-10-07,2938.2715647268196,846.5269733190592,5106.892517553425
2024-10-08,2879.6563844832285,717.551047791403,5031.949040618375
2024-10-09,2366.6551234160556,119.93717248984333,4423.000788577451
2024-10-10,3907.854918551837,1742.512546229448,6084.640832326781
2024-10-11,5071.557948657883,2924.5913298632527,7212.667513408898
2024-10-12,7759.41955944781,5600.442918349527,10000.939961790782
2024-10-13,3509.894953159417,1265.6936121656302,5510.655207281827
2024-10-14,3604.0924058098817,1453.4980408358895,5793.136536020203
2024-10-15,2646.4188944782986,637.400239964025,4880.679152473312
2024-10-16,2378.3555347745682,252.71960471773986,4566.341691825069
2024-10-17,3713.2401873392228,1547.7234343528041,5821.121304117378
2024-10-18,4089.905510579299,1924.075573446988,6248.268123939179
2024-10-19,2772.227233211799,748.8480504057532,4884.364827050793
2024-10-20,2657.711790500823,586.9396182106886,4794.052140671497
2024-10-21,3675.9294123756627,1492.393334488284,5889.699670087393
2024-10-22,2682.1322044881244,716.1905627400172,4806.026582445151
2024-10-23,2758.8232673974708,664.9904434384945,4951.577519534985
2024-10-24,7430.442682258095,5287.995385746337,9700.26284026433
2024-10-25,3883.883450577902,1604.8577505093008,5963.226908660592
2024-10-26,3951.567306853564,1917.9079099677683,6189.5709143576305
2024-10-27,3607.124420434436,1610.44020755808,5675.998405044237
2024-10-28,3780.145707722604,1501.512129074793,5895.313802899642
2024-10-29,3982.085428515979,1821.8391123521872,6093.856231950897
2024-10-30,2731.0540457936677,622.1867796329077,4825.906467447998
2024-10-31,2807.3859709529243,566.9654969290114,5040.273271148868
2024-11-01,4010.369088314459,1866.8531115138915,6082.181228435108
2024-11-02,3395.3528182995487,1225.7305575473652,5365.877254304123
2024-11-03,7356.116631577244,5195.713704853324,9427.553053293017
2024-11-04,7349.246990736241,5131.937897534527,9582.122490891607
2024-11-05,7021.577816056437,4916.294810874196,9211.100122687783
2024-11-06,7031.467158754415,4867.818984552332,9072.856726994802
2024-11-07,7148.919613210963,5025.0378538730265,9176.701976933578
2024-11-08,7046.652028380946,4869.17283599657,8969.296346032703
2024-11-09,7204.229175059184,4949.105160208086,9370.9730144857
2024-11-10,7277.108993433999,5079.6501348285865,9495.599871127999
2024-11-11,7342.074708923605,5293.752128434519,9405.46601236918
2024-11-12,7010.833446831826,4811.752261196927,9158.07709407568
